"Unnamed: 0";"C_ID_UD_ORGANICA";"C_DNM_UD_ORGANICA";"C_ID_NIVEL_ADMON";"C_ID_TIPO_ENT_PUBLICA";"N_NIVEL_JERARQUICO";"C_ID_DEP_UD_SUPERIOR";"C_DNM_UD_ORGANICA_SUPERIOR";"C_ID_DEP_UD_PRINCIPAL";"C_DNM_UD_ORGANICA_PRINCIPAL";"B_SW_DEP_EDP_PRINCIPAL";"C_ID_DEP_EDP_PRINCIPAL";"C_DNM_UD_ORGANICA_EDP_PRINCIPAL";"C_ID_ESTADO";"D_VIG_ALTA_OFICIAL";"NIF_CIF";"C_ID_AMB_PROVINCIA";"C_DESC_PROV";"CONTACTOS"
"";"E05071201";"Secretaría del Secretario de Estado";1;"MN";3;"E05071001";"Secretaría de Estado para la Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-01-15 00:00:00";"S2801445D";"";"";""
"";"E05079801";"Dirección General de Políticas Palanca para el Cumplimiento de la Agenda 2030";1;"MN";3;"E05071001";"Secretaría de Estado para la Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-02-05 00:00:00";"";"";"";""
"";"E04938703";"Secretaría General Técnica";1;"MN";3;"E05074901";"Subsecretaría de Derechos Sociales y Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-02-05 00:00:00";"S2801445D";"";"";""
"";"E05075001";"Secretaría del Subsecretario";1;"MN";3;"E05074901";"Subsecretaría de Derechos Sociales y Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-01-16 00:00:00";"";"";"";""
"";"E05080001";"Dirección General de Derechos de los Animales";1;"MN";3;"E05074901";"Subsecretaría de Derechos Sociales y Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-02-05 00:00:00";"";"";"";""
"";"EA0042678";"Subdirección General de Recursos Humanos y de Inspección de Servicios";1;"MN";3;"E05074901";"Subsecretaría de Derechos Sociales y Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-03-12 00:00:00";"S2801445D";"";"";""
"";"EA0042679";"Subdirección General de la Oficina Presupuestaria y Gestión Económica";1;"MN";3;"E05074901";"Subsecretaría de Derechos Sociales y Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-03-12 00:00:00";"S2801445D";"";"";""
"";"EA0042680";"Subdirección General de Oficialía Mayor";1;"MN";3;"E05074901";"Subsecretaría de Derechos Sociales y Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"";"";"";"";""
"";"EA0042681";"División de Tecnologías de la Información y Comunicaciones";1;"MN";3;"E05074901";"Subsecretaría de Derechos Sociales y Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-03-12 00:00:00";"S2801445D";"";"";""
"";"EA0042682";"Gabinete Técnico";1;"MN";3;"E05074901";"Subsecretaría de Derechos Sociales y Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-03-12 00:00:00";"S2801445D";"";"";""
"";"EA0042663";"Relacion Especial de Puestos del Real Patronato sobre Discapacidad (ACUERDO CONSEJO M. 2/7/10)";1;"OA";3;"EA0042662";"Real Patronato sobre Discapacidad";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042662";"Real Patronato sobre Discapacidad";"V";"";"Q2861010C";"";"";""
"";"EA0042665";"Vicesecretaría General Técnica";1;"MN";4;"E04938703";"Secretaría General Técnica";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-03-12 00:00:00";"S2801445D";"";"";""
"";"EA0042670";"Subdirección General de Normativa y Relaciones Internacionales";1;"MN";4;"E04938703";"Secretaría General Técnica";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-03-12 00:00:00";"";"";"";""
"";"EA0042677";"Subdirección General de Recursos, Relaciones con los Tribunales y Atención a la Ciudadanía";1;"MN";4;"E04938703";"Secretaría General Técnica";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-03-12 00:00:00";"S2801445D";"";"";""
"";"EA0042707";"Subdirección General de Coordinación y Ordenación";1;"MN";4;"E05051302";"Dirección General de Derechos de las Personas con Discapacidad";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"";"";"";"";""
"";"EA0042708";"Subdirección General de Diálogo Civil";1;"MN";4;"E05051302";"Dirección General de Derechos de las Personas con Discapacidad";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"";"";"";"";""
"";"EA0042709";"Oficina de Atención a la Discapacidad";1;"MN";4;"E05051302";"Dirección General de Derechos de las Personas con Discapacidad";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-03-12 00:00:00";"";"";"";""
"";"EA0042710";"Subdirección General de Políticas de Infancia y Adolescencia";1;"MN";4;"E05079401";"Dirección General de Derechos de la Infancia y de la Adolescencia";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"";"";"";"";""
"";"EA0042711";"Subdirección General de Programas Sociales";1;"MN";4;"E05079601";"Dirección General de Diversidad Familiar y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"";"";"";"";""
"";"EA0042712";"Subdirección General del Tercer Sector y Voluntariado";1;"MN";4;"E05079601";"Dirección General de Diversidad Familiar y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"";"";"";"";""
"";"EA0042713";"Subdirección General de Diversidad Familiar";1;"MN";4;"E05079601";"Dirección General de Diversidad Familiar y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"";"";"";"";""
"";"EA0042714";"Subdirección General de Análisis y Estudios para la Agenda 2030";1;"MN";4;"E05079801";"Dirección General de Políticas Palanca para el Cumplimiento de la Agenda 2030";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"N";"";"";"V";"2020-03-12 00:00:00";"";"";"";""
"";"EA0042808";"Dirección General -Injuve";1;"OA";4;"EA0042807";"Instituto de la Juventud";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0043089";"C. Estatal de Refer. Atención a Personas con Grave Discapacidad Física de S. Andrés de Rabanedo (León)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"S2400020J";"";"";""
"";"EA0043090";"Centro Base de Atención a Personas con Discapacidad de Ceuta";1;"MN";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q1119006C";"";"";""
"";"EA0043091";"Centro Base de Atención a Personas con Discapacidad de Melilla";1;"MN";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2919009G";"";"";""
"";"EA0043092";"Centro de Atención a Personas con Discapacidad Física de Alcuéscar (Cáceres)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"S1000275F";"";"";""
"";"EA0043093";"Centro de Atención a Personas con Discapacidad Física de Ferrol (A Coruña)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q1503001H";"";"";""
"";"EA0043094";"Centro de Atención a Personas con Discapacidad Física de Guadalajara";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q1969010F";"";"";""
"";"EA0043095";"Centro de Atención a Personas con Discapacidad Física de Leganés (Madrid)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2803004G";"";"";""
"";"EA0043096";"Centro de Atención a Personas con Discapacidad Física de Pozoblanco (Córdoba)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q1403001I";"";"";""
"";"EA0043097";"Centro de Promoción de la Autonomía Personal (CPAP) de Bergondo (a Coruña)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q1500310F";"";"";""
"";"EA0043098";"Centro de Recuperación de Personas con Discapacidad Física de Albacete";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q0269002B";"";"";""
"";"EA0043099";"Centro de Recuperación de Personas con Discapacidad Física de Lardero (La Rioja)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2669009I";"";"";""
"";"EA0043100";"Centro de Recuperación de Personas con Discapacidad Física de Madrid";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2803010D";"";"";""
"";"EA0043101";"Centro de Recuperación de Personas con Discapacidad Física de Salamanca";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q3769008H";"";"";""
"";"EA0043102";"Centro de Recuperacion de Personas con Discapacidad Fisica de San Fernando (Cadiz)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q1169005D";"";"";""
"";"EA0043103";"Centro de Referencia Estatal de Atención a Personas con Alzheimer y Otras Demencias (Salamanca)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q3700297I";"";"";""
"";"EA0043104";"Centro de Referencia Estatal de Atención a Personas con Enfermedades Raras y Sus Familias de Burgos";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q0901220D";"";"";""
"";"EA0043105";"Centro de Referencia Estatal de Atención a Personas en Situación de Dependencia de León";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2400627B";"";"";""
"";"EA0043106";"Centro de Referencia Estatal de Atención Psicosocial a Personas con Trastorno Mental Grave de Valencia";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2827004I";"";"";""
"";"EA0043107";"Centro de Referencia Estatal para Personas con Discapacidades Neurológicas, Langreo (Asturias)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q3300393J";"";"";""
"";"EA0043108";"Centro Estatal de Atención al Daño Cerebral (Ceadac)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2801213F";"";"";""
"";"EA0043109";"Centro Estatal de Autonomía Personal y Ayudas Técnicas (Ceapat)";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2803001C";"";"";""
"";"EA0043110";"Centro Estatal de Referencia de At Sociosanitaria para Personas en Situación de Dependencia de Soria";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2827004I";"";"";""
"";"EA0043111";"Centro Polivalente de Servicios para Personas Mayores de Melilla";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"S5200025D";"";"";""
"";"EA0043112";"Centro Social de Mayores con Unidad de Estancias Diurnas de Ceuta";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q1119006C";"";"";""
"";"EA0043113";"Centro Social de Mayores de Melilla";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2919009G";"";"";""
"";"EA0043114";"Dirección General";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2827004I";"";"";""
"";"EA0043115";"Dirección Territorial del Instituto de Mayores y Servicios Sociales de Ceuta";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q1119006C";"";"";""
"";"EA0043116";"Dirección Territorial del Instituto de Mayores y Servicios Sociales de Melilla";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2919009G";"";"";""
"";"EA0043117";"Presidencia del Consejo General del Imserso";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2827004I";"";"";""
"";"EA0043118";"Secretaría General";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2827004I";"";"";""
"";"EA0043120";"Subdirección General de Análisis Presupuestario y de Gestión Financiera";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2827004I";"";"";""
"";"EA0043121";"Subdirección General de Gestión";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2827004I";"";"";""
"";"EA0043122";"Subdirección General de Planificación, Ordenación y Evaluación";1;"EG";4;"EA0043088";"Instituto de Mayores y Servicios Sociales";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2827004I";"";"";""
"";"EA0042809";"Adjuntía a la Dirección General -Injuve";1;"OA";5;"EA0042808";"Dirección General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042812";"Centro Eurolatinoamericano de Juventud (CEULAJ) -Injuve";1;"OA";5;"EA0042808";"Dirección General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042813";"División de Programas -Injuve";1;"OA";5;"EA0042808";"Dirección General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042815";"Secretaría General -Injuve";1;"OA";5;"EA0042808";"Dirección General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042820";"Subdirección General de Cooperación Interior y Exterior -Injuve";1;"OA";5;"EA0042808";"Dirección General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0043119";"Relación Especial de Puestos del Imserso (acuerdo de Consejo de Ministros 2/7/10)";1;"EG";5;"EA0043118";"Secretaría General";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0043088";"Instituto de Mayores y Servicios Sociales";"V";"";"Q2827004I";"";"";""
"";"EA0042810";"Observatorio de la Juventud -Injuve-";1;"OA";6;"EA0042809";"Adjuntía a la Dirección General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042811";"Servicio Gestión Adjuntia  -Injuve-";1;"OA";6;"EA0042809";"Adjuntía a la Dirección General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042814";"Servicio de Gestión Programas  -Injuve";1;"OA";6;"EA0042813";"División de Programas -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042816";"Servicio de Asuntos Generales  -Injuve";1;"OA";6;"EA0042815";"Secretaría General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042817";"Servicio de Informática  -Injuve";1;"OA";6;"EA0042815";"Secretaría General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042818";"Servicio de Personal  -Injuve-";1;"OA";6;"EA0042815";"Secretaría General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042819";"Servicio de Régimen Interior";1;"OA";6;"EA0042815";"Secretaría General -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042821";"Agencia Nacional U.E. -Injuve-";1;"OA";6;"EA0042820";"Subdirección General de Cooperación Interior y Exterior -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"EA0042822";"Área de Cooperación Internacional -Injuve";1;"OA";6;"EA0042820";"Subdirección General de Cooperación Interior y Exterior -Injuve";"E05070401";"Ministerio de Derechos Sociales y Agenda 2030";"S";"EA0042807";"Instituto de la Juventud";"V";"";"Q2828002B";"";"";""
"";"E05071301";"Ministerio de Ciencia e Innovación";1;"MN";1;"EA9999999";"Administracion del Estado";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-01-15 00:00:00";"S2801395A";"";"";""
"";"E05075101";"Subsecretaría de Ciencia e Innovación";1;"MN";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-01-16 00:00:00";"S2801395A";"";"";""
"";"E05082801";"Secretaría General de Investigación";1;"MN";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-02-05 00:00:00";"";"";"";""
"";"E05083201";"Secretaría General de Innovación";1;"MN";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-02-05 00:00:00";"";"";"";""
"";"EA0022335";"Fundación Residencia de Estudiantes";1;"FU";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"S";"EA0022335";"Fundación Residencia de Estudiantes";"V";"";"G79348793";"";"";""
"";"EA0041167";"Fundación Canaria Puertos de Las Palmas";1;"FU";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"S";"EA0041167";"Fundación Canaria Puertos de Las Palmas";"V";"";"G35493840";"";"";""
"";"EA0041169";"Diseño y Tecnología Microelectrónica, Aie";1;"SM";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"S";"EA0041169";"Diseño y Tecnología Microelectrónica, Aie";"V";"";"V60878857";"";"";""
"";"EA0041170";"Centro Nacional de Investigaciones Cardiovasculares Carlos III F.S.P.";1;"FU";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"S";"EA0041170";"Centro Nacional de Investigaciones Cardiovasculares Carlos III F.S.P.";"V";"";"G82316753";"";"";""
"";"EA0041171";"Fundación Centro Nacional de Investigaciones Oncológicas Carlos III";1;"FU";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"S";"EA0041171";"Fundación Centro Nacional de Investigaciones Oncológicas Carlos III";"V";"";"G81972242";"";"";""
"";"EA0041172";"Fundación Centro de Investigación de Enfermedades Neurológicas";1;"FU";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"S";"EA0041172";"Fundación Centro de Investigación de Enfermedades Neurológicas";"V";"";"G83671826";"";"";""
"";"EA0041173";"Fundación Española para la Ciencia y la Tecnología";1;"FU";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"S";"EA0041173";"Fundación Española para la Ciencia y la Tecnología";"V";"";"G82999871";"";"";""
"";"EA0041176";"Gran Telescopio de Canarias, S.A.";1;"EE";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"";"A38354460";"";"";""
"";"EA0041177";"Fundació Centre de Regulació Genòmica";1;"";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"";"G62426937";"";"";""
"";"EA0041178";"Centro Astronómico Hispanoalemán A.I.E.";1;"";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"";"V04509865";"";"";""
"";"EA0041179";"Consorcio de Apoyo a la Investigación Biomédica en Red de Unidades Centrales de Investigación Clínica y Ensayos Clínicos, en Liquidación";1;"CS";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"S";"EA0041179";"Consorcio de Apoyo a la Investigación Biomédica en Red de Unidades Centrales de Investigación Clínica y Ensayos Clínicos, en Liquidación";"V";"";"V85571867";"";"";""
"";"EA0041182";"Innvierte Economía Sostenible S.A. S.C.R. de Régimen Simplificado";1;"SM";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"S";"EA0041182";"Innvierte Economía Sostenible S.A. S.C.R. de Régimen Simplificado";"V";"";"A86510021";"";"";""
"";"EA0046707";"Gabinete de la Ministra";1;"MN";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2021-07-12 00:00:00";"";"";"";""
"";"EA0046708";"Secretaría de la Ministra";1;"MN";2;"E05071301";"Ministerio de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2021-07-12 00:00:00";"";"";"";""
"";"E05043502";"Secretaría General Técnica";1;"MN";3;"E05075101";"Subsecretaría de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-02-05 00:00:00";"";"";"";""
"";"E05075201";"Secretaría del Subsecretario";1;"MN";3;"E05075101";"Subsecretaría de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-01-16 00:00:00";"";"";"";""
"";"EA0041040";"Gabinete Técnico";1;"MN";3;"E05075101";"Subsecretaría de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-02-27 00:00:00";"";"";"";""
"";"EA0041042";"Subdirección General de Personal e Inspección de Servicios";1;"MN";3;"E05075101";"Subsecretaría de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-02-27 00:00:00";"";"";"";""
"";"EA0041044";"Oficialía Mayor";1;"MN";3;"E05075101";"Subsecretaría de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-02-27 00:00:00";"";"";"";""
"";"EA0041046";"Subdirección General de Gestión Económica";1;"MN";3;"E05075101";"Subsecretaría de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-02-27 00:00:00";"";"";"";""
"";"EA0041049";"Oficina Presupuestaria";1;"MN";3;"E05075101";"Subsecretaría de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-02-27 00:00:00";"";"";"";""
"";"EA0041050";"División de Tecnologías de la Información";1;"MN";3;"E05075101";"Subsecretaría de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2020-02-27 00:00:00";"";"";"";""
"";"EA0046287";"Subdirección General de Fondos Europeos para la Investigación y la Innovación";1;"";3;"E05075101";"Subsecretaría de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2021-03-31 00:00:00";"S2801395A";"";"";""
"";"EA0046507";"Servicio 50";1;"";3;"E05075101";"Subsecretaría de Ciencia e Innovación";"E05071301";"Ministerio de Ciencia e Innovación";"N";"";"";"V";"2021-05-01 00:00:00";"S2801395A";"";"";""
