Id_NIVEL_1;Id_NIVEL_0;ID_ENTIDAD_NIVEL_0;ID_ENTIDAD_NIVEL_1;Jerarquia;NIF_COD_NIVEL_0;ACRONIMO_NIVEL_0;NOMBRE_ENTIDAD_NIVEL_0;Nombre_Entidad_Mostrar_NIVEL_0;TIPO_ENTIDAD_N1_1_NIVEL_0;TIPO_ENTIDAD_N2_1_NIVEL_0;DIRECCION_POSTAL_NIVEL_0;COD_POSTAL_NIVEL_0;COD_PROVINCIA_NIVEL_0;PROVINCIA_NIVEL_0;COD_CCAA_NIVEL_0;CCAA_NIVEL_0;ENLACE_WEB_NIVEL_0;SOMMA_NIVEL_0;TIPO_ENTIDAD_REGIONAL_NIVEL_0;ESTADO_x_NIVEL_0;NIF_COD_NIVEL_1;ACRONIMO_NIVEL_1;NOMBRE_ENTIDAD_NIVEL_1;Nombre_Entidad_Mostrar_NIVEL_1;TIPO_ENTIDAD_N1_1_NIVEL_1;TIPO_ENTIDAD_N2_1_NIVEL_1;DIRECCION_POSTAL_NIVEL_1;COD_POSTAL_NIVEL_1;COD_PROVINCIA_NIVEL_1;PROVINCIA_NIVEL_1;COD_CCAA_NIVEL_1;CCAA_NIVEL_1;ENLACE_WEB_NIVEL_1;SOMMA_NIVEL_1;TIPO_ENTIDAD_REGIONAL_NIVEL_1;ESTADO_x_NIVEL_1;Entidad_NIVEL_0;Entidad_Norm_NIVEL_0;CIF_NIVEL_0;Provincia_Entidad_NIVEL_0;Entidad_NIVEL_1;Entidad_Norm_NIVEL_1;CIF_NIVEL_1;Provincia_Entidad_NIVEL_1
716;159;159.0;723.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-001;IDIBAPS;INSTITUTO DE INVESTIGACIONES BIOMEDICAS AUGUST PI I SUNYER;Institut d’Investigacións Biomèdiques August Pi i Sunyer;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Carrer Rossello, 149, Bj;8036.0;8.0;Barcelona;9.0;Cataluña;http://www.idibaps.org/; ;CERCA;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Institut d’Investigacións Biomèdiques August Pi i Sunyer;institut d investigacions biomediques august pi i sunyer;IISA-001;8.0
717;159;159.0;724.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-002;IBiS;INSTITUTO DE BIOMEDICINA DE SEVILLA;Instituto de Biomedicina de Sevilla;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Hospital Universitario Virgen Del Rocio, Avenida Manuel Siurot Sn;41013.0;41.0;Sevilla;1.0;Andalucía;https://www.ibis-sevilla.es/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto de Biomedicina de Sevilla;instituto de biomedicina de sevilla;IISA-002;41.0
718;159;159.0;725.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-003;IDIBELL;INSTITUTO DE INVESTIGACION BIOMEDICA DE BELLVITGE;Institut d’Investigació Biomèdica de Bellvitge;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Gran Via de l'Hospitalet, 199, Hospitalet de Llobregat;8908.0;8.0;Barcelona;9.0;Cataluña;https://idibell.cat/; ;CERCA;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Institut d’Investigació Biomèdica de Bellvitge;institut d investigacio biomedica de bellvitge;IISA-003;8.0
719;159;159.0;726.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-004;IR - HUVH;INSTITUTO DE INVESTIGACION DEL HOSPITAL UNIVERSITARI VALL D´HEBRON;Vall d’Hebron Institut de Recerca;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Passeig Vall d'Hebron, 119;8035.0;8.0;Barcelona;9.0;Cataluña;http://www.vhir.org/; ;CERCA;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Vall d’Hebron Institut de Recerca;vall d hebron institut de recerca;IISA-004;8.0
721;159;159.0;728.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-006;IIS LA FE;INSTITUTO DE INVESTIGACION SANITARIA DEL HOSPITAL UNIVERSITARIO LA FE;Instituto de Investigación Sanitaria del Hospital Universitario La Fe;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Avenida Fernando Abril Martorell, Torre 106;46026.0;46.0;Valencia/València;10.0;Comunitat Valenciana;https://www.iislafe.es/es/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto de Investigación Sanitaria del Hospital Universitario La Fe;instituto de investigacion sanitaria del hospital universitario la fe;IISA-006;46.0
722;159;159.0;729.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-007;IDIS;INSTITUTO DE INVESTIGACION DE SANTIAGO DE COMPOSTELA;Instituto de Investigación Sanitaria de Santiago de Compostela;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Travesía da Choupana, s/n, Santiago de Compostela;15706.0;15.0;Coruña, A;12.0;Galicia;https://www.idisantiago.es/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto de Investigación Sanitaria de Santiago de Compostela;instituto de investigacion sanitaria de santiago de compostela;IISA-007;15.0
723;159;159.0;730.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-008;IDIPAZ;INSTITUTO DE INVESTIGACION SANITARIA HOSPITAL LA PAZ;Instituto de Investigación Sanitaria Hospital la Paz;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Calle de Pedro Rico, 6;28029.0;28.0;Madrid;13.0;Madrid, Comunidad de;https://www.idipaz.es/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto de Investigación Sanitaria Hospital la Paz;instituto de investigacion sanitaria hospital la paz;IISA-008;28.0
726;159;159.0;733.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-011;IR-Sant Pau;INSTITUTO DE INVESTIGACION BIOMEDICA DEL HOSPITAL DE LA SANTA CRUZ Y DE SAN PABLO;Institut de Recerca de l’Hospital de la Santa Creu i Sant Pau;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Carrer Sant Quintí, 77-79;8041.0;8.0;Barcelona;9.0;Cataluña;http://www.recercasantpau.cat/; ;CERCA;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Institut de Recerca de l’Hospital de la Santa Creu i Sant Pau;institut de recerca de l hospital de la santa creu i sant pau;IISA-011;8.0
727;159;159.0;734.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-012;IRYCIS;INSTITUTO RAMON Y CAJAL DE INVESTIGACION SANITARIA;Instituto Ramón y Cajal de Investigación Sanitaria;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Carretera Colmenar Viejo;28034.0;28.0;Madrid;13.0;Madrid, Comunidad de;https://www.irycis.org/es/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto Ramón y Cajal de Investigación Sanitaria;instituto ramon y cajal de investigacion sanitaria;IISA-012;28.0
728;159;159.0;735.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-013;I+12;INSTITUTO DE INVESTIGACION HOSPITAL DOCE DE OCTUBRE;Instituto de Investigación Hospital Doce de Octubre;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Avenida de Córdoba, s/n;28041.0;28.0;Madrid;13.0;Madrid, Comunidad de;https://imas12.es/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto de Investigación Hospital Doce de Octubre;instituto de investigacion hospital doce de octubre;IISA-013;28.0
730;159;159.0;737.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-015;IMIBIC;INSTITUTO MAIMONIDES DE INVESTIGACION BIOMEDICA DE CORDOBA;Instituto Maimonides de Investigación Biomédica de Córdoba;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Avenida Menéndez Pidal, s/n, Hospital Universitario Reina Sofía;14004.0;14.0;Córdoba;1.0;Andalucía;https://www.imibic.org; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto Maimonides de Investigación Biomédica de Córdoba;instituto maimonides de investigacion biomedica de cordoba;IISA-015;14.0
731;159;159.0;738.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-016;IIS BIODONOSTIA;INSTITUTO DE INVESTIGACION SANITARIA BIODONOSTIA;Instituto de Investigación Sanitaria Biodonostia;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Paseo Doctor Begiristain, s/n, San Sebastián;20014.0;20.0;Gipuzkoa;16.0;País Vasco;https://www.biodonostia.org/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto de Investigación Sanitaria Biodonostia;instituto de investigacion sanitaria biodonostia;IISA-016;20.0
732;159;159.0;739.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-017;IISGM;INSTITUTO DE INVESTIGACION SANITARIA DEL HOSPITAL GREGORIO MARAÑON;Instituto de Investigación Sanitaria del Hospital Gregorio Marañón;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Calle Dr. Esquerdo, 46;28007.0;28.0;Madrid;13.0;Madrid, Comunidad de;https://www.iisgm.com/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto de Investigación Sanitaria del Hospital Gregorio Marañón;instituto de investigacion sanitaria del hospital gregorio maranon;IISA-017;28.0
741;159;159.0;748.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;IISA-026;IDIVAL;INSTITUTO DE INVESTIGACION SANITARIA VALDECILLA;Instituto de Investigación Sanitaria Valdecilla;Instituto de Investigación Sanitaria (IIS);Instituto de Investigación Sanitaria Acreditado;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;https://www.idival.org/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto de Investigación Sanitaria Valdecilla;instituto de investigacion sanitaria valdecilla;IISA-026;39.0
1266;159;159.0;1292.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;G98073760;FISABIO;FUNDACION PARA EL FOMENTO DE LA INVESTIGACION SANITARIA Y BIOMEDICA DE LA COMUNIDAD VALENCIANA;Fundación para el Fomento de la Investigación Sanitaria y Biomédica de la Comunidad Valenciana;Organismo de I+D Regional;Centro/Instituto propio;Avenida de Catalunya, 21;46020.0;46.0;Valencia/València;10.0;Comunitat Valenciana;http://fisabio.san.gva.es/fisabio; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Fundación para el Fomento de la Investigación Sanitaria y Biomédica de la Comunidad Valenciana;fundacion para el fomento de la investigacion sanitaria y biomedica de la comunidad valenciana;G98073760;46.0
1604;159;159.0;1653.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO; ;GUTTMANN; ;Instituto Universitario de Neurorehabilitación Guttmann;Centro de Investigación;Centro/Instituto Mixto;Camí de Can Ruti, s/n, Badalona;8916.0;8.0;Barcelona;9.0;Cataluña;https://www.guttmann.com/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Instituto Universitario de Neurorehabilitación Guttmann;instituto universitario de neurorehabilitacion guttmann; ;8.0
1701;159;159.0;1750.0;Nodos_ciber; ;ITEMAS;INNOVACION ITEMAS;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;Organismo público de I+D Estatal;Centro de investigación en red;Calle Cardenal Herrera Oria, s/n, Santander;39011.0;39.0;Cantabria;6.0;Cantabria;http://www.itemas.org/; ; ;ACTIVO;G87300125;FIIBAP; ;Fundación para la Investigación y la Innovación Biosanitaria en Atención Primaria de la Comunidad de Madrid;Entidad de Gestión, Promoción y Fomento de la I+D;Otra entidad de Gestión Sanitaria;Avenida Reina Victoria, 21;28003.0;28.0;Madrid;13.0;Madrid, Comunidad de;https://www.fiibap.org/; ; ;ACTIVO;Plataforma de Innovación en Tecnologías Médicas y Sanitarias;plataforma de innovacion en tecnologias medicas y sanitarias; ;39.0;Fundación para la Investigación y la Innovación Biosanitaria en Atención Primaria de la Comunidad de Madrid;fundacion para la investigacion y la innovacion biosanitaria en atencion primaria de la comunidad de madrid;G87300125;28.0
1703;160;160.0;1752.0;Nodos_ciber; ;RNBB;RED NACIONAL DE BIOBANCOS (RNBB);Red Nacional de Biobancos;Organismo público de I+D Estatal;Centro de investigación en red;Calle Monforte de Lemos, 3-5, Madrid;28029.0;28.0;Madrid;13.0;Madrid, Comunidad de;http://www.redbiobancos.es/; ; ;ACTIVO; ;BBUN; ;Biobanco de la Universidad de Navarra;Infraestructura;Infraestructura propia;Avenida de Pío XII, 55;31008.0;31.0;Navarra;15.0;Navarra, Comunidad Foral de;https://cima.cun.es/investigacion/plataformas-tecnologicas/plataforma-biobanco; ; ;ACTIVO;Red Nacional de Biobancos;red nacional de biobancos; ;28.0;Biobanco de la Universidad de Navarra;biobanco de la universidad de navarra; ;31.0
1706;160;160.0;1756.0;Nodos_ciber; ;RNBB;RED NACIONAL DE BIOBANCOS (RNBB);Red Nacional de Biobancos;Organismo público de I+D Estatal;Centro de investigación en red;Calle Monforte de Lemos, 3-5, Madrid;28029.0;28.0;Madrid;13.0;Madrid, Comunidad de;http://www.redbiobancos.es/; ; ;ACTIVO; ; ; ;Biobanco del Sistema Sanitario Público de Andalucía;Infraestructura;Infraestructura propia;Avenida del Conocimiento, s/n;18016.0;18.0;Granada;1.0;Andalucía;https://www.juntadeandalucia.es/salud/biobanco/es; ; ;NO ACTIVO;Red Nacional de Biobancos;red nacional de biobancos; ;28.0;Biobanco del Sistema Sanitario Público de Andalucía;biobanco del sistema sanitario publico de andalucia; ;18.0
1707;160;160.0;1757.0;Nodos_ciber; ;RNBB;RED NACIONAL DE BIOBANCOS (RNBB);Red Nacional de Biobancos;Organismo público de I+D Estatal;Centro de investigación en red;Calle Monforte de Lemos, 3-5, Madrid;28029.0;28.0;Madrid;13.0;Madrid, Comunidad de;http://www.redbiobancos.es/; ; ;ACTIVO; ; ; ;Biobanco A Coruña;Infraestructura;Infraestructura propia;Xubias de Arriba, 84;15006.0;15.0;Coruña, A;12.0;Galicia;http://www.inibic.es/portfolio-items/biobanco/?portfolioCats=47; ; ;NO ACTIVO;Red Nacional de Biobancos;red nacional de biobancos; ;28.0;Biobanco A Coruña;biobanco a coruna; ;15.0
1708;160;160.0;1758.0;Nodos_ciber; ;RNBB;RED NACIONAL DE BIOBANCOS (RNBB);Red Nacional de Biobancos;Organismo público de I+D Estatal;Centro de investigación en red;Calle Monforte de Lemos, 3-5, Madrid;28029.0;28.0;Madrid;13.0;Madrid, Comunidad de;http://www.redbiobancos.es/; ; ;ACTIVO; ; ; ;Biobanco Centro Oncológico MD Anderson-International España;Infraestructura;Infraestructura propia;Calle de Arturo Soria, 270;28033.0;28.0;Madrid;13.0;Madrid, Comunidad de;https://fundacionmdanderson.es/biobanco; ; ;NO ACTIVO;Red Nacional de Biobancos;red nacional de biobancos; ;28.0;Biobanco Centro Oncológico MD Anderson-International España;biobanco centro oncologico md anderson international espana; ;28.0
1709;160;160.0;1759.0;Nodos_ciber; ;RNBB;RED NACIONAL DE BIOBANCOS (RNBB);Red Nacional de Biobancos;Organismo público de I+D Estatal;Centro de investigación en red;Calle Monforte de Lemos, 3-5, Madrid;28029.0;28.0;Madrid;13.0;Madrid, Comunidad de;http://www.redbiobancos.es/; ; ;ACTIVO; ;bioBANC; ;Biobanco del Hospital Clínic de Barcelona;Infraestructura;Infraestructura propia;Carrer del Rosselló, 149-153;8036.0;8.0;Barcelona;9.0;Cataluña;http://www.clinicbiobanc.org/; ; ;NO ACTIVO;Red Nacional de Biobancos;red nacional de biobancos; ;28.0;Biobanco del Hospital Clínic de Barcelona;biobanco del hospital clinic de barcelona; ;8.0
1710;160;160.0;1760.0;Nodos_ciber; ;RNBB;RED NACIONAL DE BIOBANCOS (RNBB);Red Nacional de Biobancos;Organismo público de I+D Estatal;Centro de investigación en red;Calle Monforte de Lemos, 3-5, Madrid;28029.0;28.0;Madrid;13.0;Madrid, Comunidad de;http://www.redbiobancos.es/; ; ;ACTIVO; ; ; ;Biobanco Pediátrico para la investigación;Infraestructura;Infraestructura propia;Carrer de Santa Rosa, 39-57, L'Hospitalet de Llobregat;8036.0;8.0;Barcelona;9.0;Cataluña;https://www.irsjd.org/ca/serveis-cientificotecnics/biobanc-pediatric-per-a-la-recerca/; ; ;NO ACTIVO;Red Nacional de Biobancos;red nacional de biobancos; ;28.0;Biobanco Pediátrico para la investigación;biobanco pediatrico para la investigacion; ;8.0
1711;160;160.0;1761.0;Nodos_ciber; ;RNBB;RED NACIONAL DE BIOBANCOS (RNBB);Red Nacional de Biobancos;Organismo público de I+D Estatal;Centro de investigación en red;Calle Monforte de Lemos, 3-5, Madrid;28029.0;28.0;Madrid;13.0;Madrid, Comunidad de;http://www.redbiobancos.es/; ; ;ACTIVO; ; ; ;Biobanco del Instituto de Investigación Sanitaria del Hospital clínico San Carlos;Infraestructura;Infraestructura propia;Calle del Profesor Martín Lagos;28040.0;28.0;Madrid;13.0;Madrid, Comunidad de;http://www.idissc.org/servicios-unidades-soporte-investigacion.php; ; ;NO ACTIVO;Red Nacional de Biobancos;red nacional de biobancos; ;28.0;Biobanco del Instituto de Investigación Sanitaria del Hospital clínico San Carlos;biobanco del instituto de investigacion sanitaria del hospital clinico san carlos; ;28.0
1712;160;160.0;1762.0;Nodos_ciber; ;RNBB;RED NACIONAL DE BIOBANCOS (RNBB);Red Nacional de Biobancos;Organismo público de I+D Estatal;Centro de investigación en red;Calle Monforte de Lemos, 3-5, Madrid;28029.0;28.0;Madrid;13.0;Madrid, Comunidad de;http://www.redbiobancos.es/; ; ;ACTIVO; ; ; ;Biobanco del Instituto de Investigación Sanitaria Galicia Sur;Infraestructura;Infraestructura propia;Estrada de Clara Campoamor, 341, Vigo;36312.0;36.0;Pontevedra;12.0;Galicia;http://www.iisgaliciasur.es/home/biobanco/; ; ;NO ACTIVO;Red Nacional de Biobancos;red nacional de biobancos; ;28.0;Biobanco del Instituto de Investigación Sanitaria Galicia Sur;biobanco del instituto de investigacion sanitaria galicia sur; ;36.0
1713;160;160.0;1763.0;Nodos_ciber; ;RNBB;RED NACIONAL DE BIOBANCOS (RNBB);Red Nacional de Biobancos;Organismo público de I+D Estatal;Centro de investigación en red;Calle Monforte de Lemos, 3-5, Madrid;28029.0;28.0;Madrid;13.0;Madrid, Comunidad de;http://www.redbiobancos.es/; ; ;ACTIVO; ; ; ;Biobanco del Principado de Asturias;Infraestructura;Infraestructura propia;Plaza del Carbayón, 1-2, Oviedo;33001.0;33.0;Asturias;3.0;Asturias, Principado de;https://www.astursalud.es/noticias/-/noticias/biobanco-del-principado-de-asturias; ; ;NO ACTIVO;Red Nacional de Biobancos;red nacional de biobancos; ;28.0;Biobanco del Principado de Asturias;biobanco del principado de asturias; ;33.0
