"Id";"Entidad";"Origen_Solicitud";"Identificadores_Origen";"Entidad_Norm";"CIF";"CIF_validacion";"Centro";"Centro_Norm";"Tipo";"Provincia_Entidad";"Pais_Entidad";"Provincia_Centro";"PIC";"Tipo_Persona";"Entidad_Match";"Provincia_Match";"Match"
874;"UNIVERSIDAD DE SALAMANCA";"ACT_NAC";353945;"universidad de salamanca";"Q3718001E";"1";"FACULTAD DE MEDICINA";"facultad de medicina";"20101";"";"724,0000";"";"";"";"universidad de salamanca";37;"NIF MCIN"
982;"INSTITUT DE FISICA D ALTES ENERGIES";"ACT_NAC";430923;"institut de fisica d altes energies";"Q5856257J";"1";"AGR-INSTITUT DE FISICA D ALTES ENERGIES";"agr institut de fisica d altes energies";"20508";"";"724,0000";"";"";"";"institut de fisica d altes energies";8;"NIF MCIN"
1862;"FUND. INVESTIGACIÓN HOSPITAL CLÍNICO UNIVERSITARIO DE VALENCIA";"ACT_NAC";407947;"fund investigacion hospital clinico universitario de valencia";"G96886080";"1";"77";"77";"20502";"";"724,0000";"";"";"";"fundacion para la investigacion del hospital clinico de la comunitat valenciana fundacion incliva";46;"NIF MCIN"
1895;"Fundación para la Investigación Biomédica del Hospital Infantil Universitario Niño Jesús";"ACT_NAC";252509;"fundacion para la investigacion biomedica del hospital infantil universitario nino jesus";"G85289924";"1";"Hospital Infantil del Niño Jesús";"hospital infantil del nino jesus";"20502";"";"724,0000";"";"";"";"fundacion para la investigacion biomedica del hospital infantil universitario nino jesus";28;"NIF MCIN"
237;"Agencia Estatal Consejo Superior de Investigaciones Científicas";"ACT_NAC";244045;"agencia estatal consejo superior de investigaciones cientificas";"Q2818002D";"1";"77";"77";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
3262;"TELENATURA EMPRESA DE BASE TECNOLOGICA SL";"ACT_NAC";298165;"telenatura empresa de base tecnologica sl";"B54555529";"1";"TELENATURA EMPRESA DE BASE TECNOLOGICA SL";"telenatura empresa de base tecnologica sl";"29999";"";"724,0000";"";"";"";"telenatura empresa de base tecnologica sl";3;"NIF MCIN"
5501;"CENTRO NACIONAL DE INVESTIGACIONES CARDIOVASCULARES CARLOS III";"ACT_NAC";695719;"centro nacional de investigaciones cardiovasculares carlos iii";"G82316753";"1";"Fundación Centro Nacional de Investigaciones Cardiovasculares";"fundacion centro nacional de investigaciones cardiovasculares";"20502";"";"724,0000";"";"";"";"centro nacional de investigaciones cardiovasculares carlos iii f s p";28;"NIF MCIN"
833;"UA";"ACT_NAC";376368;"ua";"Q0332001G";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad de alicante";3;"NIF MCIN"
846;"UNIVERSIDAD DE GIRONA";"ACT_NAC";696381;"universidad de girona";"Q6750002E";"1";"FACULTAD DE LETRAS";"facultad de letras";"20101";"";"724,0000";"";"";"";"universitat de girona";17;"NIF MCIN"
869;"UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"ACT_NAC";415550;"universitat politecnica de valencia";"Q4618002B";"1";"INSTITUTO CMT MOTORES TERMICOS";"instituto cmt motores termicos";"20101";"";"724,0000";"";"";"";"universitat politecnica de valencia";46;"NIF MCIN"
1692;"Fundación Pública Andaluza  para la Gestión de la Investigación en Salud de Sevilla";"ACT_NAC";337489;"fundacion publica andaluza para la gestion de la investigacion en salud de sevilla";"G41918830";"1";"H. Virgen del Rocío";"h virgen del rocio";"20507";"";"724,0000";"";"";"";"fundacion publica andaluza para la gestion de la investigacion en salud en sevilla";41;"NIF MCIN"
1855;"FUNDACIÓN INSTITUTO DE INVESTIGACIÓN SANITARIA DE SANTIAGO DE COMPOSTELA";"ACT_NAC";339440;"fundacion instituto de investigacion sanitaria de santiago de compostela";"G15796683";"1";"FUNDACIÓN INSTITUTO DE INVESTIGACIÓN SANITARIA DE SANTIAGO DE COMPOSTELA";"fundacion instituto de investigacion sanitaria de santiago de compostela";"20502";"";"724,0000";"";"";"";"fundacion instituto de investigacion de santigo de compostela";15;"NIF MCIN"
836;"Universidad Autónoma de Madrid";"ACT_NAC";345759;"universidad autonoma de madrid";"Q2818013A";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
856;"UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA";"ACT_NAC";125117;"universidad de las palmas de gran canaria";"Q3518001G";"1";"Universidad de Las Palmas de Gran Canaria";"universidad de las palmas de gran canaria";"20101";"";"724,0000";"";"";"";"universidad de las palmas de gran canaria";35;"NIF MCIN"
865;"UNIVERSIDAD DEL PAIS VASCO EUSKAL HERRIKO UNIBERTSITATEA";"ACT_NAC";265273;"universidad del pais vasco euskal herriko unibertsitatea";"Q4818001B";"1";"FACULTAD DE PSICOLOGIA";"facultad de psicologia";"20101";"";"724,0000";"";"";"";"universidad del pais vasco euskal herriko unibertsitatea";48;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";710319;"universidad de sevilla";"Q4118001I";"1";"FACULTAD DE FARMACIA";"facultad de farmacia";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
834;"UNIVERSIDAD DE ALMERIA";"ACT_NAC";454903;"universidad de almeria";"Q5450008G";"1";"DPTO. INGENIERIA";"dpto ingenieria";"20101";"";"724,0000";"";"";"";"universidad de almeria";4;"NIF MCIN"
877;"Universitat de València";"ACT_NAC";79380;"universitat de valencia";"Q4618001D";"1";"FACULTAD DE FARMACIA";"facultad de farmacia";"29999";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS (CSIC)";"ACT_NAC";692289;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"CENTRO DE EDAFOLOGÍA Y BIOLOGÍA APLICADA DEL SEGURA (CEBAS)-CSIC";"centro de edafologia y biologia aplicada del segura cebas csic";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
252;"Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria";"ACT_NAC";79346;"instituto nacional de investigacion y tecnologia agraria y alimentaria";"Q2821013F";"1";"CENTRO DE INVESTIGACION EN SANIDAD ANIMAL (CISA)";"centro de investigacion en sanidad animal cisa";"20501";"";"724,0000";"";"";"";"instituto nacional de investigacion y tecnologia agraria y alimentaria inia csic";28;"NIF MCIN"
842;"UNIVERSIDAD DE CASTILLA-LA MANCHA";"ACT_NAC";705811;"universidad de castilla la mancha";"Q1368009E";"1";"FACULTAD DE HUMANIDADES. TOLEDO";"facultad de humanidades toledo";"20101";"";"724,0000";"";"";"";"universidad de castilla la mancha";13;"NIF MCIN"
845;"UNIVERSIDAD DE EXTREMADURA (UEX)";"ACT_NAC";327703;"universidad de extremadura uex";"Q0618001B";"1";"Escuela de Ingenierías Industriales";"escuela de ingenierias industriales";"20101";"";"724,0000";"";"";"";"universidad de extremadura";6;"NIF MCIN"
868;"UNIVERSIDAD POLITECNICA DE MADRID";"ACT_NAC";710356;"universidad politecnica de madrid";"Q2818015F";"1";"INSTITUTO DE SISTEMAS OPTOELECTRONICOS Y MICROTECNOLOGIA";"instituto de sistemas optoelectronicos y microtecnologia";"20101";"";"724,0000";"";"";"";"universidad politecnica de madrid";28;"NIF MCIN"
869;"UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"ACT_NAC";179053;"universitat politecnica de valencia";"Q4618002B";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universitat politecnica de valencia";46;"NIF MCIN"
166;"FUNDACION OFTALMOLOGICA DOCTORES FERNANDEZ VEGA";"ACT_NAC";30698;"fundacion oftalmologica doctores fernandez vega";"G33509894";"1";"FUNDACION DE INVESTIGACION OFTALMOLOGICA";"fundacion de investigacion oftalmologica";"29900";"";"724,0000";"";"";"";"fundacion de investigacion oftalmologica";33;"NIF MCIN"
836;"Universidad Autónoma de Madrid";"ACT_NAC";251285;"universidad autonoma de madrid";"Q2818013A";"1";"Facultad de Ciencias";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
837;"UNIVERSIDAD DE BARCELONA";"ACT_NAC";407364;"universidad de barcelona";"Q0818001J";"1";"FACULTAD MEDICINA (U.D. BELLVITGE)";"facultad medicina u d bellvitge";"20101";"";"724,0000";"";"";"";"universitat de barcelona";8;"NIF MCIN"
841;"UNIVERSIDAD CARLOS III DE MADRID";"ACT_NAC";710359;"universidad carlos iii de madrid";"Q2818029G";"1";"DPTO. CIENCIA E INGENIERIA DE MATERIALES E INGENIERIA QUIMICA";"dpto ciencia e ingenieria de materiales e ingenieria quimica";"20101";"";"724,0000";"";"";"";"universidad carlos iii de madrid";28;"NIF MCIN"
847;"UNIVERSIDAD DE GRANADA";"ACT_NAC";445036;"universidad de granada";"Q1818002F";"1";"FACULTAD DE FILOSOFIA Y LETRAS";"facultad de filosofia y letras";"20101";"";"724,0000";"";"";"";"universidad de granada";18;"NIF MCIN"
